Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Uruguay,URY,96.60632,..,..,..,..
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,"Venezuela, RB",VEN,91.2639,90.64407,88.81349,87.24097,..
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Bolivia,BOL,85.82587,86.85004,88.53281,90.63875,..
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Colombia,COL,90.47222,92.03987,93.16734,93.37977,93.16194
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Suriname,SUR,88.71092,89.68686,90.88931,87.98488,87.72937
"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,Guyana,GUY,..,..,..,..,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Brazil,BRA,116.7095,115.0574,115.3641,117.3906,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Peru,PER,101.0272,100.1924,103.6817,104.8783,108.8122
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Panama,PAN,100.2886,97.24475,93.84685,95.37363,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Paraguay,PRY,..,..,..,..,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Chile,CHL,102.4792,102.1826,102.4463,102.8662,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Argentina,ARG,111.5726,111.3687,110.8675,109.8511,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Uruguay,URY,112.5546,112.2258,110.8545,..,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,"Venezuela, RB",VEN,102.2133,102.0467,100.1026,98.25067,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Bolivia,BOL,97.00941,96.83376,97.35196,98.16948,..
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Colombia,COL,116.3538,116.9788,117.801,116.7747,116.2172
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Suriname,SUR,112.4096,115.241,115.3913,110.3558,108.9673
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,Guyana,GUY,..,..,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Brazil,BRA,94.94907,94.77706,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Peru,PER,92.1945,92.42602,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Panama,PAN,90.68822,87.47995,..,86.55897,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Paraguay,PRY,..,..,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Chile,CHL,93.40378,93.41388,93.95982,94.72014,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Argentina,ARG,..,..,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Uruguay,URY,96.65135,..,..,..,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,"Venezuela, RB",VEN,90.9623,90.75059,88.95708,87.5358,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Bolivia,BOL,86.79121,87.76403,89.08398,91.10682,..
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Colombia,COL,90.45451,91.8372,92.83325,92.90064,92.68858
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Suriname,SUR,84.13737,86.40897,87.51517,84.29531,84.43989
"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,Guyana,GUY,..,..,..,..,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Brazil,BRA,16.85727,17.33897,17.83121,17.77237,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Peru,PER,27.1693,27.37284,27.22216,27.22752,25.94679
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Panama,PAN,14.39233,11.99049,10.92207,13.065,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Paraguay,PRY,..,..,20.1583,..,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Chile,CHL,61.51349,62.0893,62.71426,62.81882,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Argentina,ARG,25.77523,26.16019,26.37001,26.65361,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Uruguay,URY,17.81316,17.98311,18.44057,17.83155,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,"Venezuela, RB",VEN,18.67895,19.24269,19.55923,19.1462,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Bolivia,BOL,9.42859,9.71079,9.98766,10.13356,..
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Colombia,COL,18.6616,19.80631,19.49311,19.70276,19.69512
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Suriname,SUR,1.525,1.5225,1.76266,1.84224,1.78017
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Brazil,BRA,100.838,100.0671,101.5363,100.8277,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Peru,PER,97.02095,97.59813,101.9629,104.6938,106.4454
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Panama,PAN,75.07705,75.83184,81.93289,76.13718,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Chile,CHL,100.6821,101.7809,101.7775,101.8314,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Argentina,ARG,106.0356,106.9465,108.4623,108.7336,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uruguay,URY,110.9886,112.1295,115.9551,120.2243,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Venezuela, RB",VEN,92.7581,91.02732,87.93421,88.07702,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bolivia,BOL,84.63013,85.40379,85.28072,90.39978,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Colombia,COL,94.98767,94.71927,95.01463,95.73023,97.50623
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Suriname,SUR,73.34948,77.4679,..,..,82.26363
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Brazil,BRA,81.92489,81.68909,82.32779,81.72855,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Peru,PER,79.52639,79.18143,82.80666,85.58522,89.30975
"School enrollment, secondary (% net)",SE.SEC.NENR,Panama,PAN,69.04856,69.72867,..,63.79138,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Chile,CHL,88.54193,88.96612,88.96576,88.65187,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Argentina,ARG,87.6325,88.44048,89.88468,90.79605,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Uruguay,URY,76.6716,81.60692,83.27916,88.21273,..
"School enrollment, secondary (% net)",SE.SEC.NENR,"Venezuela, RB",VEN,75.72595,74.55316,73.3043,73.24477,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Bolivia,BOL,75.8636,76.68406,76.92733,76.42798,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Colombia,COL,75.58286,75.60237,76.20192,76.5618,77.47078
"School enrollment, secondary (% net)",SE.SEC.NENR,Suriname,SUR,55.31381,57.78983,..,..,..
"School enrollment, secondary (% net)",SE.SEC.NENR,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Brazil,BRA,1.08675,1.05602,1.04741,1.03132,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Peru,PER,0.98553,0.99577,0.97454,0.95966,0.94845
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Panama,PAN,1.07487,1.05427,1.02795,1.05676,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Chile,CHL,1.00856,1.00654,1.00613,1.00381,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Argentina,ARG,1.06828,1.06081,1.04554,1.04245,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Uruguay,URY,..,..,..,1.10941,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,"Venezuela, RB",VEN,1.0773,1.07729,1.07925,1.08062,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Bolivia,BOL,0.99905,0.99249,0.98865,0.97818,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Colombia,COL,1.08041,1.07295,1.06577,1.05735,1.05326
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Suriname,SUR,1.37687,1.32175,..,..,..
"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Brazil,BRA,105.167,102.8561,103.9447,102.4153,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Peru,PER,96.30009,97.38666,100.6323,102.5304,103.6391
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Panama,PAN,77.83523,77.87238,83.08307,78.2784,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Chile,CHL,101.1185,102.1185,102.0937,102.0284,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Argentina,ARG,109.5981,110.1584,110.9199,111.0335,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Uruguay,URY,..,..,..,126.5954,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,96.2831,94.48699,91.3587,91.56483,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Bolivia,BOL,84.58892,85.07552,84.78429,89.3827,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Colombia,COL,98.73783,98.12564,98.1057,98.4575,100.0915
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Suriname,SUR,85.43578,88.63937,..,..,..
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Brazil,BRA,84.85284,83.63342,84.27552,83.18157,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Peru,PER,80.06639,79.97777,82.59675,84.72109,87.71031
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Panama,PAN,71.80451,72.08741,..,65.94409,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Chile,CHL,89.90777,90.32174,90.33011,89.88541,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Argentina,ARG,90.33155,90.89313,92.18343,93.0542,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Uruguay,URY,79.86712,84.93637,86.46826,91.12043,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,"Venezuela, RB",VEN,79.56526,77.21328,76.00991,76.7969,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Bolivia,BOL,76.66804,77.23265,77.38081,76.87032,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Colombia,COL,78.5674,78.53982,79.04928,79.31285,80.16872
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Suriname,SUR,60.68717,63.96008,..,..,..
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Brazil,BRA,96.77241,97.39952,99.23985,99.30478,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Peru,PER,97.71403,97.80034,103.2611,106.8404,109.2718
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Panama,PAN,72.41394,73.86348,80.82377,74.07363,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Chile,CHL,100.2607,101.4551,101.4721,101.6411,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Argentina,ARG,102.5928,103.844,106.0882,106.5118,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Uruguay,URY,..,..,..,114.1108,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,"Venezuela, RB",VEN,89.37473,87.70834,84.65009,84.73322,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Bolivia,BOL,84.66972,85.7191,85.75761,91.37668,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Colombia,COL,91.38949,91.4541,92.05164,93.11688,95.03002
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Suriname,SUR,62.05054,67.06223,..,..,..
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Brazil,BRA,79.17517,79.82942,80.47069,80.33465,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Peru,PER,79.0072,78.41994,83.01147,86.44261,90.92061
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Panama,PAN,66.38761,67.45334,..,61.71676,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Paraguay,PRY,..,..,..,..,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Chile,CHL,87.22295,87.65744,87.64769,87.45981,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Argentina,ARG,85.02421,86.0714,87.66393,88.61459,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Uruguay,URY,73.59546,78.40613,80.21581,85.42257,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,"Venezuela, RB",VEN,72.0409,72.00123,70.70959,69.83931,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Bolivia,BOL,75.09063,76.15712,76.4917,76.00312,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Colombia,COL,72.71928,72.78667,73.47255,73.92565,74.88658
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Suriname,SUR,50.29051,52.04255,..,..,..
"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,Guyana,GUY,..,..,..,..,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Brazil,BRA,13.3731,13.85563,13.7717,13.74407,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Peru,PER,30.05006,29.92608,29.4577,29.18178,26.99436
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Panama,PAN,16.1111,16.42763,16.13562,..,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Paraguay,PRY,..,..,21.00741,..,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Chile,CHL,60.95259,61.29379,61.73451,61.89539,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Argentina,ARG,26.15356,26.51714,26.54934,26.8304,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Uruguay,URY,13.00155,12.76594,12.16447,11.42338,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,"Venezuela, RB",VEN,32.80798,33.31113,32.80032,31.11451,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Bolivia,BOL,12.60621,12.31521,12.2447,11.67539,..
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Colombia,COL,20.27972,21.185,20.74803,20.60718,20.44072
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Suriname,SUR,0.77823,0.90093,..,..,1.15738
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Guyana,GUY,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Brazil,BRA,49.91353,51.05413,50.48851,51.3436,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Peru,PER,..,..,71.13299,70.73786,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Panama,PAN,44.53679,47.26563,47.79936,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Paraguay,PRY,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chile,CHL,82.84638,85.26672,87.18814,88.46442,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Argentina,ARG,80.99581,84.002,87.21345,89.95852,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Uruguay,URY,60.72049,59.69622,62.54457,63.12577,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Venezuela, RB",VEN,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Bolivia,BOL,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Colombia,COL,51.41638,53.28214,55.48425,56.43403,55.32749
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Suriname,SUR,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Guyana,GUY,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Brazil,BRA,1.36005,1.3398,1.38149,1.36569,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Peru,PER,..,..,1.07026,1.05731,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Panama,PAN,1.58749,1.57393,1.57048,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Paraguay,PRY,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Chile,CHL,1.11579,1.11403,1.12963,1.14797,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Argentina,ARG,1.6127,1.6317,1.65707,1.66431,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Uruguay,URY,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bolivia,BOL,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Colombia,COL,1.15646,1.16556,1.16311,1.16554,1.16899
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Suriname,SUR,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Guyana,GUY,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Brazil,BRA,57.58743,58.50373,58.75485,59.44738,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Peru,PER,..,..,73.55465,72.67321,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Panama,PAN,54.83029,57.99223,58.59022,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Paraguay,PRY,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Chile,CHL,87.45525,89.94314,92.58558,94.66281,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Argentina,ARG,100.3012,104.5159,109.1672,112.7984,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Uruguay,URY,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,"Venezuela, RB",VEN,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Bolivia,BOL,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Colombia,COL,55.21668,57.43417,59.74896,60.83253,59.72434
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Suriname,SUR,..,..,..,..,..
"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,Guyana,GUY,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Brazil,BRA,42.34205,43.6659,42.52997,43.52913,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Peru,PER,..,..,68.72606,68.7343,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Panama,PAN,34.5389,36.84539,37.30718,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Paraguay,PRY,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Chile,CHL,78.37948,80.73681,81.96105,82.46128,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Argentina,ARG,62.19477,64.05334,65.87956,67.77473,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Uruguay,URY,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,"Venezuela, RB",VEN,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Bolivia,BOL,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Colombia,COL,47.74614,49.2762,51.3698,52.19238,51.09034
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Suriname,SUR,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,Guyana,GUY,..,..,..,..,..
"Secondary education, duration (years)",SE.SEC.DURS,Brazil,BRA,7,7,7,7,7
"Secondary education, duration (years)",SE.SEC.DURS,Peru,PER,5,5,5,5,5
"Secondary education, duration (years)",SE.SEC.DURS,Panama,PAN,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,Paraguay,PRY,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,Chile,CHL,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,Argentina,ARG,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,Uruguay,URY,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,"Venezuela, RB",VEN,5,5,5,5,5
"Secondary education, duration (years)",SE.SEC.DURS,Bolivia,BOL,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,Colombia,COL,6,6,6,6,6
"Secondary education, duration (years)",SE.SEC.DURS,Suriname,SUR,7,7,7,7,7
"Secondary education, duration (years)",SE.SEC.DURS,Guyana,GUY,5,5,5,5,5
"Secondary education, general pupils",SE.SEC.ENRL.GC,Brazil,BRA,23300000,22600000,22600000,22200000,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Peru,PER,2633128,2644115,2707496,2726802,2724885
"Secondary education, general pupils",SE.SEC.ENRL.GC,Panama,PAN,..,..,291030,268242,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Paraguay,PRY,..,..,514351,..,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Chile,CHL,1234177,1234791,1229882,1227967,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Argentina,ARG,4450741,4501734,4583002,4612663,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Uruguay,URY,266989,264575,270411,273506,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,"Venezuela, RB",VEN,2433877,2400654,2320081,2262198,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Bolivia,BOL,449926,436689,426579,437322,..
"Secondary education, general pupils",SE.SEC.ENRL.GC,Colombia,COL,4480210,4439132,4428041,4425932,4458296
"Secondary education, general pupils",SE.SEC.ENRL.GC,Suriname,SUR,31080,32284,..,..,32996
"Secondary education, general pupils",SE.SEC.ENRL.GC,Guyana,GUY,..,..,..,..,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Brazil,BRA,50.3012,50.04801,49.75254,49.52436,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Peru,PER,48.57664,48.66339,48.6434,48.64563,48.66198
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Panama,PAN,..,..,50.41576,51.15008,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Paraguay,PRY,..,..,50.53689,..,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Chile,CHL,50.06413,50.03049,50.04602,50.02919,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Argentina,ARG,50.7961,50.60901,50.25036,50.17572,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Uruguay,URY,..,..,..,54.94395,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,"Venezuela, RB",VEN,50.86469,50.91292,50.9412,51.02639,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Bolivia,BOL,47.85187,47.80496,47.56845,47.46297,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Colombia,COL,50.68343,50.47237,50.28838,50.07298,49.97378
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Suriname,SUR,60.61776,61.24706,..,..,..
"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,Guyana,GUY,..,..,..,..,..
"Secondary education, pupils",SE.SEC.ENRL,Brazil,BRA,24200000,23500000,23500000,23100000,..
"Secondary education, pupils",SE.SEC.ENRL,Peru,PER,2670847,2681531,2752717,2775348,2779973
"Secondary education, pupils",SE.SEC.ENRL,Panama,PAN,311816,316899,344790,322913,..
"Secondary education, pupils",SE.SEC.ENRL,Paraguay,PRY,..,..,611308,..,..
"Secondary education, pupils",SE.SEC.ENRL,Chile,CHL,1556372,1546323,1530162,1520724,..
"Secondary education, pupils",SE.SEC.ENRL,Argentina,ARG,4450741,4501734,4583002,4612663,..
"Secondary education, pupils",SE.SEC.ENRL,Uruguay,URY,339221,339740,347841,356952,..
"Secondary education, pupils",SE.SEC.ENRL,"Venezuela, RB",VEN,2567278,2522661,2427635,2391174,..
"Secondary education, pupils",SE.SEC.ENRL,Bolivia,BOL,1131625,1153379,1159898,1236952,..
"Secondary education, pupils",SE.SEC.ENRL,Colombia,COL,4827962,4793963,4784912,4784846,4821029
"Secondary education, pupils",SE.SEC.ENRL,Suriname,SUR,51784,54721,..,..,58408
"Secondary education, pupils",SE.SEC.ENRL,Guyana,GUY,..,..,..,..,..
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,Brazil,BRA,50.50958,50.24987,49.96678,49.73256,..
